Id,SalePrice
1569,129957.55333825736
1570,141099.95100455987
1571,98282.22702985955
1572,137897.747043235
1573,253586.7946427418
1574,109523.23496654909
1575,230030.50480661378
1576,243357.25265964936
1577,191780.89627128397
1578,155797.4887093415
1579,120880.45255614235
1580,192509.52725441637
1581,160136.68661747524
1582,122893.16356338118
1583,283307.69402031205
1584,224325.2133901443
1585,150015.2229239191
1586,45833.89904026408
1587,105271.5493615088
1588,151684.49269547756
1589,100893.14100629697
1590,130101.74226756277
1591,63748.347014868865
1592,136937.299823076
1593,127840.73318642587
1594,134425.57032926264
1595,106625.63105374528
1596,223653.70555771678
1597,166030.85343068163
1598,190840.07314981008
1599,186777.66612264747
1600,184152.36189276585
1601,28963.367966281017
1602,116225.83231535275
1603,64866.58633321826
1604,270496.55096332356
1605,246822.26245739055
1606,162146.01321997563
1607,162376.65719378367
1608,225512.25091368915
1609,192140.36841812823
1610,148341.86593682063
1611,130710.23102295841
1612,188790.53149969317
1613,158286.15638744575
1614,134756.4332057098
1615,70753.62384234206
1616,47487.23441727669
1617,67298.06509679207
1618,109699.52258147742
1619,151481.98681795294
1620,155057.92075686855
1621,132095.12897920934
1622,155096.3461345227
1623,263418.17730132793
1624,212505.54155094246
1625,118824.86579707847
1626,176907.64729857328
1627,182221.29987907852
1628,275990.4553152586
1629,174480.72862982028
1630,323010.7062322465
1631,208858.2064669642
1632,223049.62351893005
1633,182515.75830016658
1634,188487.08321461617
1635,186954.1624312536
1636,158636.86871568905
1637,192051.04365884396
1638,201217.20139897428
1639,175594.39204316237
1640,262615.759449746
1641,180626.2645352676
1642,254015.14090619027
1643,221013.37875126465
1644,230821.21507544233
1645,233618.96869198233
1646,165310.74068462197
1647,158983.0755380229
1648,127310.83213370922
1649,139603.14623573865
1650,98140.77467863238
1651,105813.65463520982
1652,103158.38062632899
1653,102563.38951889146
1654,145698.1821432386
1655,142853.83992761956
1656,139967.78026498877
1657,147206.31638265704
1658,149823.15375815472
1659,108005.4418586439
1660,149585.21117870067
1661,411490.1090487323
1662,339492.3190906048
1663,370646.75002617086
1664,431604.33838749235
1665,318538.16453032126
1666,296442.27093608864
1667,345567.44989331975
1668,350952.41112715355
1669,313030.50742799207
1670,342372.5145974767
1671,256264.4195231262
1672,381507.1691788805
1673,280755.92589458544
1674,248376.6003556347
1675,207126.96490187827
1676,210247.07116008806
1677,207883.60719139944
1678,416311.1678130487
1679,344717.0891995088
1680,318801.98800059874
1681,279118.71901902533
1682,287164.01257041586
1683,190007.21443922934
1684,188588.9155018644
1685,196874.82235913747
1686,173532.35546957166
1687,185132.0390097329
1688,204178.1580211867
1689,209107.77056827163
1690,211104.30667889933
1691,201386.68556293263
1692,275907.5737664432
1693,185295.98040274112
1694,183269.94216404343
1695,164456.47872464848
1696,265469.71814868064
1697,162018.9709757103
1698,304348.6094863226
1699,317597.9823666506
1700,242279.08255851688
1701,268834.67458081874
1702,248689.24226060347
1703,239377.17930337996
1704,278884.35492502735
1705,271235.67906832835
1706,383502.64408239094
1707,220666.50535969436
1708,205462.86715715844
1709,261718.41466788948
1710,228881.45486780116
1711,279479.98346761963
1712,250906.08854970336
1713,268548.5519162428
1714,223876.75619190442
1715,213548.71261649695
1716,181179.00246044225
1717,184851.57419014466
1718,133926.75277731614
1719,218806.26224460918
1720,255624.90533225052
1721,176948.79609194398
1722,123807.21680363757
1723,161863.72442895337
1724,212942.8892858373
1725,244796.70187748107
1726,196828.5198749702
1727,155007.80117896595
1728,199569.6173143473
1729,160438.0851275737
1730,162853.14796248008
1731,129254.31010491168
1732,117974.02550864103
1733,103596.10560715501
1734,112626.03556037159
1735,144606.760617682
1736,102969.31638483563
1737,282733.78625098313
1738,234347.93997862167
1739,261869.93217777298
1740,203548.64337544376
1741,189566.0938161756
1742,183235.37585930317
1743,189402.96217061183
1744,321234.7846973364
1745,217483.2049570796
1746,208247.1960361118
1747,217870.8830874383
1748,225735.93282572483
1749,160184.75226683822
1750,137362.46501418413
1751,258311.83643955854
1752,106683.84649936575
1753,149337.58043136913
1754,201350.057536853
1755,181693.98670557584
1756,129900.54594196356
1757,108087.27503389935
1758,143868.86055045854
1759,154177.24867663835
1760,163569.03884441848
1761,148922.12382227532
1762,175117.20442895894
1763,180070.07488206588
1764,100574.21052293666
1765,180023.29247635347
1766,186908.76613543136
1767,225752.26409096667
1768,140955.6693386759
1769,168092.9818481414
1770,170472.36618541065
1771,104940.2022314053
1772,139791.3244264461
1773,111394.99699066277
1774,140062.3401906537
1775,142972.0843143151
1776,130756.53606884484
1777,113600.12408189336
1778,152232.09678828763
1779,121885.98870530911
1780,180906.7822103412
1781,116758.54164766194
1782,62503.05208490067
1783,140025.7883520401
1784,115231.82450078358
1785,133577.03273128835
1786,141701.377320057
1787,179812.25229845033
1788,75522.28774415096
1789,102118.3694847438
1790,47996.53341562743
1791,206431.22299876134
1792,154722.6729747078
1793,137433.69320887025
1794,176643.45674444665
1795,133920.5851027586
1796,138205.22389672813
1797,136325.36027244874
1798,110076.60893070488
1799,94728.70690614125
1800,126632.9716809371
1801,113399.13778315019
1802,136511.6612723947
1803,157468.99523865385
1804,140925.4176894212
1805,139321.6866371485
1806,135255.29119823477
1807,164745.1944888567
1808,125380.85747573804
1809,118452.34350626706
1810,144814.0339238143
1811,130461.12366763386
1812,117902.49392098095
1813,122115.3362527017
1814,101675.66033910844
1815,29150.227907990804
1816,120577.46830962761
1817,133587.06135977665
1818,193437.52434881474
1819,147406.50423797546
1820,51684.43904773868
1821,135874.41078029945
1822,162023.58393499232
1823,48521.89418539754
1824,136981.95918640634
1825,132414.30748071917
1826,101768.56411399762
1827,82496.4386539429
1828,128931.04576755362
1829,135924.82751037017
1830,149256.72030108632
1831,154968.94762906502
1832,74604.7994219528
1833,150426.4938223702
1834,130802.54494197224
1835,111310.39639686863
1836,124921.51525532012
1837,82448.81949466979
1838,108138.26087575615
1839,130040.05516728666
1840,132972.03821016313
1841,116824.08382378682
1842,90346.35330190347
1843,110446.48332671891
1844,133698.2433926554
1845,130051.48412363883
1846,152889.23005541763
1847,161352.21559571335
1848,30158.20017166715
1849,112596.96012586798
1850,113677.22785838111
1851,151949.34706609533
1852,124501.71499132668
1853,130728.27991075604
1854,179959.7700397193
1855,165225.04074768582
1856,227731.82410322293
1857,143967.77000761777
1858,141081.669658561
1859,107252.07771182782
1860,157268.57431607204
1861,106203.11153308465
1862,291903.26089660707
1863,291167.2992510875
1864,291181.7297481401
1865,348760.82635068195
1866,348485.3155986506
1867,229099.00377506553
1868,305971.09591147094
1869,221094.56179303164
1870,231357.7517248036
1871,258410.08479058766
1872,190035.77987008006
1873,231971.8287756103
1874,131454.77002197062
1875,186297.42661756976
1876,188206.07740056794
1877,211936.29169450188
1878,207108.60192910512
1879,120157.12347400957
1880,124203.50632357039
1881,241535.00881223637
1882,252273.08274916653
1883,194224.5214132734
1884,204706.6107023151
1885,240886.54801850137
1886,283164.0394269703
1887,232055.28452666872
1888,267389.6520202446
1889,171252.68121238588
1890,89347.18353012414
1891,127952.83722543134
1892,82570.42384938966
1893,133660.17717516958
1894,100842.01417113654
1895,132482.52376787318
1896,126477.71204240317
1897,102856.94917693175
1898,111078.54280786053
1899,156634.60566845792
1900,136177.2536661781
1901,149855.77952660038
1902,122850.15442705108
1903,198367.25495036505
1904,127046.84469058365
1905,186259.97525297222
1906,144929.9496813647
1907,207555.18873877614
1908,106141.69299453753
1909,147677.87288968475
1910,122870.04321405478
1911,191391.82760767615
1912,275270.4954039564
1913,162000.03239145712
1914,62503.73737699282
1915,308286.8955662311
1916,-38287.779677461134
1917,252028.4877201363
1918,139777.89298771857
1919,174220.43276716513
1920,159165.77356388653
1921,362718.95004981686
1922,329000.09634060087
1923,237753.3006156152
1924,206286.48665422224
1925,216869.24796202546
1926,371220.87782261404
1927,132578.01692723343
1928,164925.6187135547
1929,121282.05130821024
1930,133982.17540607858
1931,141975.75392565224
1932,139841.44021710963
1933,175725.5604027172
1934,169742.5966694241
1935,168173.84447156824
1936,185193.63606633595
1937,176886.32520734682
1938,187592.23961412022
1939,241811.41437746002
1940,185773.7714593585
1941,168562.5935466804
1942,193922.5703180097
1943,204758.79400697537
1944,321452.0581226868
1945,357116.69174329774
1946,87019.89164714213
1947,283414.70535490406
1948,169586.60440326203
1949,260580.52428386267
1950,199511.48860514048
1951,272096.59785369784
1952,229544.07927497732
1953,200975.39112064452
1954,190595.38857406308
1955,120343.60409478261
1956,313969.5912143586
1957,151208.44744069013
1958,290356.0425393323
1959,137635.0643977041
1960,104629.54995261389
1961,123529.35842234758
1962,95036.4758985315
1963,107505.17799569806
1964,96858.96829764871
1965,140806.2624190899
1966,140033.14124828763
1967,284455.42602988216
1968,374614.57901384565
1969,361594.2583040667
1970,351139.3626990493
1971,417139.34786866046
1972,351669.03792469227
1973,297823.66729880846
1974,323121.4786164339
1975,438170.57489036047
1976,271134.85283444077
1977,343165.1226885917
1978,309618.1770815621
1979,311071.8459323398
1980,182344.30496175378
1981,335293.16429265495
1982,212458.3389111727
1983,200474.08307871525
1984,187296.91876702383
1985,218167.4986885048
1986,212670.32931632246
1987,193120.84458265966
1988,186160.19699838408
1989,207213.17602462205
1990,224420.803357183
1991,218586.0961001038
1992,243612.50497995294
1993,186545.51344915177
1994,238690.9536183346
1995,181228.10892583057
1996,283283.83559847577
1997,310712.7218860013
1998,287475.3418716714
1999,278033.0164005598
2000,302733.5948235758
2001,291438.7220747275
2002,256181.19771683472
2003,263055.8137986574
2004,290076.56837067707
2005,245954.26161127095
2006,214421.29988578265
2007,254778.06109479116
2008,227384.46028631087
2009,208473.50175728393
2010,216909.5490750426
2011,143965.57530710893
2012,185578.25329234288
2013,186008.98840359203
2014,203034.35872007697
2015,220495.30193283223
2016,201077.80846189125
2017,209928.53663014318
2018,113227.90517764771
2019,136457.70008951914
2020,83162.36301968363
2021,97497.08803256974
2022,184618.22490360122
2023,154733.8196717857
2024,286270.5457976607
2025,329237.10030286224
2026,180094.94010238652
2027,160204.06851438177
2028,157629.03271556622
2029,173352.6388785513
2030,274196.19536215975
2031,250133.59037584742
2032,269673.624228426
2033,266956.4528080502
2034,181400.14094028715
2035,214878.75045957323
2036,221766.51386382408
2037,226654.40542295668
2038,328443.1671518474
2039,222208.67538804165
2040,334687.55546655017
2041,300613.30704897153
2042,209958.68244730425
2043,173966.57674257667
2044,175041.42428367003
2045,207749.82305376814
2046,127861.54585105879
2047,135752.33730970463
2048,148537.59111375757
2049,126869.24810881354
2050,177968.387459615
2051,115074.97945257905
2052,114805.83137568831
2053,146762.0719980246
2054,79219.99219290982
2055,172078.39914946235
2056,151960.9181785949
2057,107333.85147452517
2058,213493.91274682223
2059,125929.06761353952
2060,180454.45323900762
2061,180873.25305847893
2062,113395.93504798086
2063,121661.62517836853
2064,117768.98047227575
2065,128502.69983283221
2066,170574.30302082584
2067,110113.74212866742
2068,131304.12625013292
2069,82581.14938831585
2070,108939.39440845395
2071,82962.59466545074
2072,145536.98546866723
2073,130295.85968394391
2074,171573.96637712303
2075,142392.9489314868
2076,126064.13326381496
2077,145111.4248360407
2078,110422.46307933843
2079,142996.53271088353
2080,118556.45411613933
2081,124669.71823703521
2082,108488.54417625512
2083,146791.5440749221
2084,95464.22656682297
2085,106785.41968362033
2086,116686.94550096407
2087,131737.74709291453
2088,100019.63157468871
2089,86149.57314844616
2090,132000.329583104
2091,80243.0008923246
2092,136162.37576631014
2093,169850.10159036634
2094,129594.36576892785
2095,137226.23854976008
2096,87414.19486719486
2097,112597.50518822088
2098,143820.07363280468
2099,19192.111734416336
2100,42313.9098535548
2101,119202.81251485599
2102,145444.0494799076
2103,95148.95298522268
2104,149682.38788278843
2105,155757.95115809632
2106,49745.81386018428
2107,194307.54685498658
2108,129032.78087528981
2109,98799.44829779328
2110,113759.63322064001
2111,156372.84952022368
2112,126924.6104935219
2113,126286.49587457418
2114,125544.81104635703
2115,164381.91454343568
2116,94142.65276697488
2117,136165.7952864468
2118,124424.74930056394
2119,104002.80537369219
2120,126709.27934306231
2121,81070.10611058911
2122,95831.36820453219
2123,79256.20226413407
2124,168850.06428748858
2125,139803.75158768636
2126,147582.01165760471
2127,163162.7854424722
2128,148019.23524017516
2129,77786.0345951186
2130,121396.19062367897
2131,132957.80279143713
2132,107072.60524082929
2133,118340.96396705788
2134,125512.6451648809
2135,109589.58387263538
2136,52266.312436688924
2137,103980.67290013097
2138,150382.91914879344
2139,147394.3149317738
2140,145392.0146720223
2141,159629.24325983576
2142,124288.53100676951
2143,150095.37755627767
2144,103347.43791530514
2145,137749.98841151292
2146,167100.36969189253
2147,139375.72711565113
2148,145987.72084718966
2149,163532.83388960385
2150,215851.41271615936
2151,129879.53319650865
2152,176835.99977497524
2153,196977.40751874517
2154,106150.06163772731
2155,135741.72137896926
2156,273564.97347278986
2157,241142.0290542452
2158,241148.78588146018
2159,234158.0862873646
2160,191342.45775780873
2161,255471.6059387431
2162,352653.62479606573
2163,363303.4857030697
2164,244891.56328765885
2165,194723.74226932856
2166,148042.01856766478
2167,212375.33072271314
2168,190743.13909007795
2169,201641.49480176182
2170,216531.8708139779
2171,161077.89978317195
2172,127322.1634752946
2173,165914.07757477136
2174,228634.36969732936
2175,273375.9706930404
2176,294925.38155972795
2177,239456.99493975355
2178,228571.9297754732
2179,142806.4058737245
2180,196093.53450752306
2181,202650.70451711118
2182,225110.54940708098
2183,200032.34554957435
2184,117073.07962561189
2185,126256.05148688983
2186,150502.8745965974
2187,159356.22614384745
2188,166283.45232115057
2189,309925.9051814615
2190,60413.977563349064
2191,52802.57091972954
2192,70620.8483213957
2193,119031.9796837361
2194,92848.72746282164
2195,100104.7326660892
2196,106796.33377665165
2197,115477.1102838167
2198,165007.54975126148
2199,185867.06369548477
2200,128252.656745143
2201,142318.79161118227
2202,223856.11701252847
2203,114883.35045839846
2204,154146.0973441382
2205,102475.1578825987
2206,133487.21168051264
2207,184253.7233983006
2208,223232.57042458956
2209,195615.26184499427
2210,119694.51702447701
2211,116677.03251722245
2212,134647.32445155107
2213,105606.68698312249
2214,155748.14524349058
2215,90709.87004295713
2216,148897.05916474038
2217,79365.67226104019
2218,92477.3436075577
2219,85970.17975685652
2220,46146.525460771285
2221,309293.91630966007
2222,277762.06538405013
2223,299952.7894008944
2224,220241.5006768175
2225,113435.53849334572
2226,183229.45155198057
2227,227634.07955823024
2228,286760.20802187966
2229,241024.43590448704
2230,142224.67193913762
2231,222250.52439044067
2232,185474.6873687217
2233,199604.27165862126
2234,273587.7048553745
2235,246250.72804820375
2236,252836.3455680234
2237,317563.9252762743
2238,192904.55708209076
2239,120381.61454151548
2240,167335.82796550822
2241,142568.0717133747
2242,110348.4198321153
2243,124571.53141891933
2244,104392.33571279305
2245,98568.23705271375
2246,146767.02161829988
2247,113013.83443881501
2248,112354.65673047374
2249,117871.69791912916
2250,121889.10085263685
2251,91109.01039900235
2252,179612.99560586922
2253,148924.61376417126
2254,173574.51370854373
2255,187700.601442924
2256,190820.67555622663
2257,201817.0972900642
2258,168903.50119777094
2259,176354.44814555068
2260,114824.46107313433
2261,191500.30097098788
2262,204584.49863007502
2263,352152.90515500423
2264,412749.6330160615
2265,140733.06819675793
2266,272120.91644971934
2267,333925.2263461428
2268,374036.57635514066
2269,164140.0068297633
2270,211909.97285870905
2271,224525.16950366576
2272,255343.09066943615
2273,169408.92293517734
2274,183234.357319474
2275,156945.38219966996
2276,203501.3521847038
2277,185107.18518887507
2278,145013.55644398904
2279,125704.19359883456
2280,101513.9240002213
2281,174856.99834412686
2282,187168.6869576797
2283,114434.2007218916
2284,124433.77305123326
2285,136315.04714992014
2286,115955.71895732591
2287,360214.1382092149
2288,275965.3605424878
2289,290264.7097199322
2290,390521.63153426605
2291,321614.59250747925
2292,387636.0171299549
2293,409598.9305660203
2294,347655.00051230844
2295,433423.589436179
2296,235228.00519623235
2297,346533.0572800345
2298,344147.2062019787
2299,336717.41928709974
2300,300796.99100531614
2301,322783.2262885929
2302,246046.04927093186
2303,242954.6193637622
2304,234015.96627501375
2305,210339.06591550284
2306,208440.42874012818
2307,217849.38754694513
2308,220132.0072136249
2309,304424.70949652535
2310,202602.8843789585
2311,213586.64459501905
2312,193198.21494155657
2313,181040.46277014655
2314,188886.66366603645
2315,192251.09798236284
2316,216170.18519923044
2317,197777.9471662941
2318,198629.07056251727
2319,198249.46785910497
2320,187863.06003578985
2321,234847.84290455258
2322,202968.67387711257
2323,194525.00529468642
2324,197075.6811501705
2325,223808.51704433374
2326,191405.73240463366
2327,210248.33228738536
2328,230183.30766217387
2329,191043.2733785191
2330,183054.49431296764
2331,318695.51481891307
2332,358295.87772933044
2333,297336.22445647395
2334,252134.3414311728
2335,281455.5119152011
2336,291280.10817303625
2337,195931.09061312908
2338,251159.40184547263
2339,230604.32755443454
2340,395589.24187140004
2341,212518.7625469875
2342,244181.47191509255
2343,233156.21465270012
2344,228466.2580527966
2345,230792.1967855913
2346,209465.51211843686
2347,194798.19728483027
2348,246087.23546359362
2349,186943.25083547668
2350,314868.4008729658
2351,268378.1110309288
2352,256542.2148788541
2353,253268.91197849577
2354,130846.62526959646
2355,150813.78886934114
2356,168045.5148051551
2357,206033.92854643962
2358,208699.67753231758
2359,118209.74213793222
2360,122930.16412544996
2361,133276.270889882
2362,269307.49944430706
2363,161629.58732675156
2364,188051.71496486035
2365,230168.3444626818
2366,194515.74788917648
2367,221569.97412903258
2368,211624.8134634362
2369,207078.4396028677
2370,171319.0712417632
2371,170750.50089051994
2372,198490.68407088146
2373,297926.57900257595
2374,302603.79557596403
2375,238877.53326814133
2376,296245.9403214876
2377,325706.6191829627
2378,141193.69646927342
2379,215994.2682431254
2380,165672.56737485318
2381,168327.53744423646
2382,218555.68040540977
2383,203849.84402997163
2384,250391.108256815
2385,170813.18169935537
2386,134836.47167153354
2387,129117.791261771
2388,115294.12626887974
2389,120592.57200845494
2390,152826.58319278713
2391,127745.69956516149
2392,104076.5666915949
2393,176112.5948856119
2394,125090.9536275575
2395,204277.69576238305
2396,148626.89290284016
2397,215690.59877982247
2398,117221.8474339291
2399,71416.04668135988
2400,64567.97423453629
2401,117516.0392267108
2402,140347.85807913146
2403,130112.73340421659
2404,149324.84927880834
2405,164759.2134736462
2406,143759.9560906971
2407,130634.38327643741
2408,153380.49390030536
2409,107755.17874122341
2410,188542.97420440684
2411,104294.27698620688
2412,158925.4858323899
2413,118709.51008420973
2414,155843.63775759074
2415,131249.52399082622
2416,129624.31146471621
2417,130361.15710458462
2418,126089.63208860741
2419,133847.93259639456
2420,116462.58650703449
2421,124752.72935098433
2422,97611.65467220731
2423,140854.7173852208
2424,145991.78801624547
2425,191215.79874523776
2426,132737.66008212417
2427,137708.86854894832
2428,185268.0149802321
2429,101244.56417478318
2430,128582.5931067674
2431,92526.81637202785
2432,142860.73447473417
2433,138955.4698389445
2434,129845.1695093154
2435,149444.79454157874
2436,112235.30813061888
2437,101120.39195687161
2438,115711.53545175795
2439,107459.29657976981
2440,132598.34357097466
2441,136013.67867601872
2442,97220.2426277122
2443,145788.358927686
2444,126645.20608230121
2445,107237.36102327332
2446,139300.17422521743
2447,209718.03079861193
2448,136926.9211691739
2449,117690.57711780653
2450,163750.14734256337
2451,119484.00266271946
2452,202507.6607089492
2453,93376.27416947437
2454,113915.58614621847
2455,116975.49307762692
2456,154652.5571857507
2457,126207.04762101639
2458,129347.4516821031
2459,108384.00297163427
2460,143059.7311521282
2461,123823.56960266293
2462,125738.9803174194
2463,140853.79545210116
2464,175261.9856196437
2465,135247.89069777308
2466,125395.31024786318
2467,163446.03916217247
2468,90602.77751134615
2469,90231.06981660146
2470,188635.13259958127
2471,218083.78028157912
2472,167152.60258002696
2473,115041.79922413756
2474,82814.63642942533
2475,213514.5548738765
2476,106995.45585414954
2477,110700.15324044926
2478,153988.86210598866
2479,101493.00942933513
2480,149740.62972815265
2481,138275.08883342985
2482,129866.46181938797
2483,99627.33181279083
2484,130155.69678057986
2485,130538.57880514604
2486,138905.43655232294
2487,199013.33924054075
2488,180581.86992971017
2489,154625.71224063192
2490,148022.4016093004
2491,110791.58753090934
2492,194697.94692147174
2493,158793.65803963644
2494,150281.50264038332
2495,79913.7092731793
2496,235786.59397265268
2497,162264.0474942734
2498,91074.0496204202
2499,80126.80683177919
2500,111895.40325746243
2501,152461.03725047037
2502,149378.34317066497
2503,109401.71284857322
2504,165419.9821510308
2505,230804.6240311209
2506,262589.29269071016
2507,277992.3837765148
2508,266150.3423342195
2509,223520.4184062651
2510,217350.19704024936
2511,185481.31730661355
2512,209177.46455939836
2513,248300.9103316681
2514,285882.3546032065
2515,135329.72864292096
2516,178163.61212710175
2517,132365.60633307765
2518,146694.61624879926
2519,230754.01730148564
2520,220517.66638680757
2521,199042.76702805725
2522,226642.6409701414
2523,115528.94837335008
2524,134870.64201093256
2525,132094.83163313428
2526,143359.74125837232
2527,128008.79325232003
2528,119249.35925996467
2529,134495.9884714454
2530,117691.87254167325
2531,239857.09678471205
2532,225866.24024435203
2533,206463.6612658389
2534,253585.63840017817
2535,275930.3830682223
2536,236566.87797519658
2537,240708.0306613047
2538,192746.56120546348
2539,206999.0644888801
2540,184268.60965407267
2541,193071.2350906313
2542,171895.4001301292
2543,113484.99216731079
2544,117170.08858976187
2545,138341.99506721972
2546,132928.55164360837
2547,143227.88788993214
2548,159488.0097662527
2549,148467.5275753776
2550,604143.4618405243
2551,145284.90292448713
2552,144869.90477817482
2553,72793.7550468999
2554,71703.9970436513
2555,107595.40131563204
2556,83212.31216436019
2557,90632.68781916215
2558,145304.7486529192
2559,123839.3655227127
2560,139828.54314616253
2561,144098.1895092551
2562,132555.8042135171
2563,129654.94609359116
2564,190289.81994445785
2565,112566.22272345982
2566,129726.40596791334
2567,101804.93484389829
2568,183121.0711097112
2569,203896.77960944385
2570,120836.92019202863
2571,165431.03097552154
2572,157804.35970656085
2573,208641.30574297183
2574,253473.01886544633
2575,146576.0122353381
2576,132064.7055609431
2577,162192.83583471808
2578,82710.33198439353
2579,16020.656704536406
2580,102608.0968809675
2581,108194.77258581831
2582,149315.21056380798
2583,264090.65252050944
2584,185074.15624821582
2585,191628.02774342778
2586,226193.07179550198
2587,202668.59532671212
2588,143511.40836201282
2589,163086.6382651208
2590,231042.4404211857
2591,257392.0642654358
2592,215978.06524785515
2593,263159.83906438993
2594,196231.18713154946
2595,234301.09910878842
2596,312966.48112164554
2597,208421.6342613576
2598,280203.6524732448
2599,339090.83379373373
2600,140770.6660766669
2601,158949.4397525487
2602,65979.14731094404
2603,82823.84795118473
2604,67831.11347263656
2605,67485.31907658488
2606,152749.92595003173
2607,216368.43839393626
2608,203703.01788744144
2609,173445.33535517287
2610,106381.04495024355
2611,120268.76783037535
2612,157800.35513138096
2613,135262.1731209145
2614,108634.063226094
2615,174517.53476814297
2616,166494.7835453085
2617,196360.17302536615
2618,244340.80575668183
2619,205681.3190870264
2620,179024.50044282177
2621,175899.50757673127
2622,186458.397938004
2623,232074.22425068193
2624,287276.13324499596
2625,262762.1520139838
2626,175652.9474273373
2627,160525.55260287668
2628,398500.2483142605
2629,433352.2744057225
2630,325115.7910085637
2631,429847.33297338476
2632,373248.4332738777
2633,274009.2208668564
2634,376444.2741401291
2635,169130.88448144752
2636,179397.46950208722
2637,216214.23904681322
2638,261231.33122868347
2639,187816.6219351783
2640,152047.22763706394
2641,93479.60664922115
2642,188158.33989305748
2643,105806.57835526462
2644,110133.58532850794
2645,110294.96913208044
2646,98513.490546735
2647,111795.89049148792
2648,140679.09160339506
2649,156864.54702041182
2650,133267.3024144913
2651,142018.28444993612
2652,367668.813303164
2653,245884.29394238465
2654,251961.39871424064
2655,371381.68686199817
2656,318496.90757519053
2657,350490.5061839954
2658,307493.76101400703
2659,298987.36043049954
2660,344251.82849381026
2661,330790.94324023975
2662,359886.4268407093
2663,269051.902381086
2664,294944.4023421379
2665,318162.5647083984
2666,289861.4477430165
2667,187634.83438102948
2668,194388.72135403473
2669,193703.4819660918
2670,280524.492389204
2671,199978.0577964401
2672,200308.4833909059
2673,202930.28687937395
2674,202615.7755942128
2675,171534.9191381014
2676,216909.33245630795
2677,203964.92839556583
2678,255745.49274176033
2679,263713.95190742845
2680,273788.5914721892
2681,393742.8668520155
2682,305054.0256132409
2683,448568.40244250884
2684,303569.1249072908
2685,320909.3640609025
2686,251481.05302333087
2687,282974.17752886936
2688,219177.96455298597
2689,209194.32413540594
2690,365072.2923884061
2691,196993.1896444268
2692,136972.21355872345
2693,212097.11065629963
2694,143947.65032815514
2695,209881.0051841659
2696,200276.3789248385
2697,182405.6000514133
2698,222919.07538981806
2699,178200.11680929526
2700,157689.3073404429
2701,167074.70706763794
2702,114578.82221826538
2703,146300.9244433057
2704,139149.29766582604
2705,102982.97280145367
2706,103546.88649501093
2707,130032.6659306665
2708,117051.70011994126
2709,105953.1688375033
2710,121310.21033259737
2711,273063.83380374475
2712,353867.091675231
2713,171160.45635443483
2714,159317.75734182913
2715,174322.20733222715
2716,149488.31573492708
2717,194618.46763013187
2718,224148.78785560443
2719,146669.77409028052
2720,194616.97653760808
2721,131602.79555625143
2722,182163.67340011452
2723,167919.50346277584
2724,124422.1163356509
2725,124719.56040789746
2726,133709.19542656443
2727,157146.1856176604
2728,188824.8613193864
2729,138903.08405694296
2730,140052.53714154917
2731,133616.4150569362
2732,124229.36281145085
2733,148427.4136454903
